location,date,value
54,2021-10-23,4
54,2021-10-30,0
54,2021-11-06,4
54,2021-11-13,6
54,2021-11-20,5
54,2021-11-27,6
54,2021-12-04,12
54,2021-12-11,13
54,2021-12-18,7
54,2021-12-25,25
54,2022-01-01,19
54,2022-01-08,15
54,2022-01-15,5
54,2022-01-22,13
54,2022-01-29,8
54,2022-02-05,9
54,2022-02-12,5
54,2022-02-19,12
54,2022-02-26,17
54,2022-03-05,30
54,2022-03-12,27
54,2022-03-19,48
54,2022-03-26,21
54,2022-04-02,44
54,2022-04-09,42
54,2022-04-16,49
54,2022-04-23,41
54,2022-04-30,38
54,2022-05-07,23
54,2022-05-14,23
54,2022-05-21,14
54,2022-05-28,8
54,2022-06-04,6
54,2022-06-11,15
54,2022-06-18,7
54,2022-06-25,6
54,2022-07-02,4
54,2022-07-09,7
54,2022-07-16,8
54,2022-07-23,4
54,2022-07-30,1
54,2022-08-06,9
54,2022-08-13,1
54,2022-08-20,2
54,2022-08-27,4
54,2022-09-03,1
54,2022-09-10,0
54,2022-09-17,1
54,2022-09-24,1
54,2022-10-01,1
54,2022-10-08,5
54,2022-10-15,12
54,2022-10-22,23
54,2022-10-29,66
54,2022-11-05,84
54,2022-11-12,130
54,2022-11-19,135
54,2022-11-26,209
54,2022-12-03,320
54,2022-12-10,236
54,2022-12-17,194
54,2022-12-24,147
54,2022-12-31,184
55,2021-01-02,0
55,2021-01-09,0
55,2021-01-16,1
55,2021-01-23,0
55,2021-01-30,4
55,2021-02-06,5
55,2021-02-13,0
55,2021-02-20,12
55,2021-02-27,2
55,2021-03-06,1
55,2021-03-13,1
55,2021-03-20,2
55,2021-03-27,1
55,2021-04-03,1
55,2021-04-10,0
55,2021-04-17,0
55,2021-04-24,1
55,2021-05-01,4
55,2021-05-08,0
55,2021-05-15,1
55,2021-05-22,0
55,2021-05-29,4
55,2021-06-05,1
55,2021-06-12,1
55,2021-06-19,0
55,2021-06-26,0
55,2021-07-03,0
55,2021-07-10,0
55,2021-07-17,0
55,2021-07-24,0
55,2021-07-31,1
55,2021-08-07,1
55,2021-08-14,0
55,2021-08-21,0
55,2021-08-28,0
55,2021-09-04,1
55,2021-09-11,0
55,2021-09-18,2
55,2021-09-25,12
55,2021-10-02,1
55,2021-10-09,5
55,2021-10-16,2
55,2021-10-23,10
55,2021-10-30,2
55,2021-11-06,1
55,2021-11-13,4
55,2021-11-20,6
55,2021-11-27,7
55,2021-12-04,17
55,2021-12-11,6
55,2021-12-18,24
55,2021-12-25,48
55,2022-01-01,99
55,2022-01-08,58
55,2022-01-15,34
55,2022-01-22,20
55,2022-01-29,22
55,2022-02-05,31
55,2022-02-12,28
55,2022-02-19,29
55,2022-02-26,27
55,2022-03-05,64
55,2022-03-12,46
55,2022-03-19,50
55,2022-03-26,58
55,2022-04-02,55
55,2022-04-09,50
55,2022-04-16,69
55,2022-04-23,51
55,2022-04-30,65
55,2022-05-07,46
55,2022-05-14,36
55,2022-05-21,28
55,2022-05-28,24
55,2022-06-04,14
55,2022-06-11,15
55,2022-06-18,8
55,2022-06-25,8
55,2022-07-02,7
55,2022-07-09,2
55,2022-07-16,1
55,2022-07-23,0
55,2022-07-30,3
55,2022-08-06,5
55,2022-08-13,1
55,2022-08-20,1
55,2022-08-27,3
55,2022-09-03,2
55,2022-09-10,0
55,2022-09-17,0
55,2022-09-24,4
55,2022-10-01,1
55,2022-10-08,1
55,2022-10-15,6
55,2022-10-22,8
55,2022-10-29,17
55,2022-11-05,34
55,2022-11-12,50
55,2022-11-19,109
55,2022-11-26,255
55,2022-12-03,474
55,2022-12-10,478
55,2022-12-17,496
55,2022-12-24,442
55,2022-12-31,476
56,2021-01-02,0
56,2021-01-09,0
56,2021-01-16,12
56,2021-01-23,0
56,2021-01-30,0
56,2021-02-06,0
56,2021-02-13,0
56,2021-02-20,0
56,2021-02-27,0
56,2021-03-06,0
56,2021-03-13,1
56,2021-03-20,1
56,2021-03-27,3
56,2021-04-03,0
56,2021-04-10,0
56,2021-04-17,0
56,2021-04-24,0
56,2021-05-01,0
56,2021-05-08,1
56,2021-05-15,0
56,2021-05-22,2
56,2021-05-29,0
56,2021-06-05,0
56,2021-06-12,10
56,2021-06-19,2
56,2021-06-26,0
56,2021-07-03,0
56,2021-07-10,0
56,2021-07-17,0
56,2021-07-24,0
56,2021-07-31,0
56,2021-08-07,0
56,2021-08-14,0
56,2021-08-21,0
56,2021-08-28,0
56,2021-09-04,0
56,2021-09-11,0
56,2021-09-18,0
56,2021-09-25,0
56,2021-10-02,0
56,2021-10-09,0
56,2021-10-16,0
56,2021-10-23,0
56,2021-10-30,0
56,2021-11-06,0
56,2021-11-13,3
56,2021-11-20,2
56,2021-11-27,2
56,2021-12-04,3
56,2021-12-11,1
56,2021-12-18,1
56,2021-12-25,4
56,2022-01-01,20
56,2022-01-08,10
56,2022-01-15,2
56,2022-01-22,9
56,2022-01-29,1
56,2022-02-05,1
56,2022-02-12,2
56,2022-02-19,2
56,2022-02-26,5
56,2022-03-05,5
56,2022-03-12,4
56,2022-03-19,4
56,2022-03-26,6
56,2022-04-02,4
56,2022-04-09,8
56,2022-04-16,8
56,2022-04-23,1
56,2022-04-30,5
56,2022-05-07,6
56,2022-05-14,4
56,2022-05-21,4
56,2022-05-28,6
56,2022-06-04,9
56,2022-06-11,6
56,2022-06-18,3
56,2022-06-25,0
56,2022-07-02,2
56,2022-07-09,2
56,2022-07-16,2
56,2022-07-23,0
56,2022-07-30,2
56,2022-08-06,0
56,2022-08-13,0
56,2022-08-20,0
56,2022-08-27,0
56,2022-09-03,0
56,2022-09-10,0
56,2022-09-17,0
56,2022-09-24,0
56,2022-10-01,0
56,2022-10-08,1
56,2022-10-15,3
56,2022-10-22,1
56,2022-10-29,5
56,2022-11-05,8
56,2022-11-12,13
56,2022-11-19,47
56,2022-11-26,45
56,2022-12-03,73
56,2022-12-10,52
56,2022-12-17,32
56,2022-12-24,50
56,2022-12-31,50
60,2021-08-28,0
60,2021-09-04,0
60,2021-09-11,0
60,2021-09-18,0
60,2021-09-25,0
60,2021-10-02,0
60,2021-10-09,0
60,2021-10-16,0
60,2021-10-23,0
60,2021-10-30,0
60,2021-11-06,0
60,2021-11-13,0
60,2021-11-20,0
60,2021-11-27,0
60,2021-12-04,0
60,2021-12-11,0
60,2021-12-18,0
60,2021-12-25,0
60,2022-01-01,0
60,2022-01-08,0
60,2022-01-15,0
60,2022-01-22,0
60,2022-01-29,NA
60,2022-02-05,0
60,2022-02-12,0
60,2022-02-19,0
60,2022-02-26,0
60,2022-03-05,0
60,2022-03-12,0
60,2022-03-19,0
60,2022-03-26,0
60,2022-04-02,0
60,2022-04-09,0
60,2022-04-16,0
60,2022-04-23,0
60,2022-04-30,0
60,2022-05-07,0
60,2022-05-14,0
60,2022-05-21,0
60,2022-05-28,0
60,2022-06-04,0
60,2022-06-11,0
60,2022-06-18,0
60,2022-06-25,0
60,2022-07-02,0
60,2022-07-09,0
60,2022-07-16,0
60,2022-07-23,0
60,2022-07-30,1
60,2022-08-06,0
60,2022-08-13,0
60,2022-08-20,0
60,2022-08-27,0
60,2022-09-03,0
60,2022-09-10,0
60,2022-09-17,0
60,2022-09-24,0
60,2022-10-01,0
60,2022-10-08,0
60,2022-10-15,0
60,2022-10-22,0
60,2022-10-29,0
60,2022-11-05,0
60,2022-11-12,0
60,2022-11-19,0
60,2022-11-26,0
60,2022-12-03,0
60,2022-12-10,0
60,2022-12-17,0
60,2022-12-24,0
60,2022-12-31,0
72,2021-01-02,5
72,2021-01-09,12
72,2021-01-16,10
72,2021-01-23,8
72,2021-01-30,16
72,2021-02-06,13
72,2021-02-13,4
72,2021-02-20,12
72,2021-02-27,5
72,2021-03-06,18
72,2021-03-13,18
72,2021-03-20,19
72,2021-03-27,17
72,2021-04-03,8
72,2021-04-10,16
72,2021-04-17,14
72,2021-04-24,15
72,2021-05-01,29
72,2021-05-08,18
72,2021-05-15,12
72,2021-05-22,17
72,2021-05-29,6
72,2021-06-05,10
72,2021-06-12,11
72,2021-06-19,19
72,2021-06-26,19
72,2021-07-03,19
72,2021-07-10,27
72,2021-07-17,16
72,2021-07-24,18
72,2021-07-31,18
72,2021-08-07,25
72,2021-08-14,27
72,2021-08-21,25
72,2021-08-28,35
72,2021-09-04,23
72,2021-09-11,24
72,2021-09-18,28
72,2021-09-25,20
72,2021-10-02,31
72,2021-10-09,27
72,2021-10-16,21
72,2021-10-23,22
72,2021-10-30,13
72,2021-11-06,31
72,2021-11-13,29
72,2021-11-20,22
72,2021-11-27,37
72,2021-12-04,27
72,2021-12-11,22
72,2021-12-18,23
72,2021-12-25,23
72,2022-01-01,15
72,2022-01-08,22
72,2022-01-15,19
72,2022-01-22,18
72,2022-01-29,13
72,2022-02-05,7
72,2022-02-12,19
72,2022-02-19,9
72,2022-02-26,5
72,2022-03-05,11
72,2022-03-12,23
72,2022-03-19,22
72,2022-03-26,39
72,2022-04-02,38
72,2022-04-09,40
72,2022-04-16,77
72,2022-04-23,118
72,2022-04-30,46
72,2022-05-07,31
72,2022-05-14,36
72,2022-05-21,25
72,2022-05-28,26
72,2022-06-04,26
72,2022-06-11,17
72,2022-06-18,35
72,2022-06-25,14
72,2022-07-02,28
72,2022-07-09,20
72,2022-07-16,12
72,2022-07-23,17
72,2022-07-30,16
72,2022-08-06,16
72,2022-08-13,22
72,2022-08-20,15
72,2022-08-27,23
72,2022-09-03,29
72,2022-09-10,39
72,2022-09-17,49
72,2022-09-24,50
72,2022-10-01,41
72,2022-10-08,41
72,2022-10-15,56
72,2022-10-22,54
72,2022-10-29,76
72,2022-11-05,106
72,2022-11-12,97
72,2022-11-19,91
72,2022-11-26,97
72,2022-12-03,87
72,2022-12-10,88
72,2022-12-17,92
72,2022-12-24,103
72,2022-12-31,58
78,2021-01-02,2
78,2021-01-09,0
78,2021-01-16,0
78,2021-01-23,0
78,2021-01-30,0
78,2021-02-06,0
78,2021-02-13,0
78,2021-02-20,0
78,2021-02-27,0
78,2021-03-06,0
78,2021-03-13,0
78,2021-03-20,0
78,2021-03-27,0
78,2021-04-03,0
78,2021-04-10,0
78,2021-04-17,0
78,2021-04-24,0
78,2021-05-01,0
78,2021-05-08,0
78,2021-05-15,0
78,2021-05-22,0
78,2021-05-29,0
78,2021-06-05,0
78,2021-06-12,0
78,2021-06-19,0
78,2021-06-26,0
78,2021-07-03,0
78,2021-07-10,0
78,2021-07-17,0
78,2021-07-24,0
78,2021-07-31,0
78,2021-08-07,0
78,2021-08-14,0
78,2021-08-21,0
78,2021-08-28,0
78,2021-09-04,0
78,2021-09-11,0
78,2021-09-18,0
78,2021-09-25,0
78,2021-10-02,0
78,2021-10-09,0
78,2021-10-16,0
78,2021-10-23,0
78,2021-10-30,0
78,2021-11-06,0
78,2021-11-13,0
78,2021-11-20,0
78,2021-11-27,0
78,2021-12-04,0
78,2021-12-11,0
78,2021-12-18,0
78,2021-12-25,0
78,2022-01-01,0
78,2022-01-08,0
78,2022-01-15,0
78,2022-01-22,0
78,2022-01-29,0
78,2022-02-05,0
78,2022-02-12,0
78,2022-02-19,0
78,2022-02-26,0
78,2022-03-05,0
78,2022-03-12,0
78,2022-03-19,0
78,2022-03-26,0
78,2022-04-02,0
78,2022-04-09,0
78,2022-04-16,0
78,2022-04-23,0
78,2022-04-30,0
78,2022-05-07,0
78,2022-05-14,0
78,2022-05-21,0
78,2022-05-28,0
78,2022-06-04,0
78,2022-06-11,0
78,2022-06-18,0
78,2022-06-25,0
78,2022-07-02,0
78,2022-07-09,0
78,2022-07-16,0
78,2022-07-23,0
78,2022-07-30,0
78,2022-08-06,0
78,2022-08-13,0
78,2022-08-20,0
78,2022-08-27,0
78,2022-09-03,0
78,2022-09-10,0
78,2022-09-17,0
78,2022-09-24,0
78,2022-10-01,0
78,2022-10-08,0
78,2022-10-15,0
78,2022-10-22,0
78,2022-10-29,0
78,2022-11-05,0
78,2022-11-12,0
78,2022-11-19,0
78,2022-11-26,0
78,2022-12-03,0
78,2022-12-10,0
78,2022-12-17,0
78,2022-12-24,0
78,2022-12-31,0
US,2021-01-02,738
US,2021-01-09,665
US,2021-01-16,660
US,2021-01-23,545
US,2021-01-30,593
US,2021-02-06,516
US,2021-02-13,482
US,2021-02-20,481
US,2021-02-27,498
US,2021-03-06,466
US,2021-03-13,425
US,2021-03-20,416
US,2021-03-27,385
US,2021-04-03,369
US,2021-04-10,442
US,2021-04-17,417
US,2021-04-24,493
US,2021-05-01,425
US,2021-05-08,344
US,2021-05-15,321
US,2021-05-22,301
US,2021-05-29,295
US,2021-06-05,286
US,2021-06-12,276
US,2021-06-19,262
US,2021-06-26,NA
US,2021-07-03,NA
US,2021-07-10,NA
US,2021-07-17,NA
US,2021-07-24,NA
US,2021-07-31,356
US,2021-08-07,NA
US,2021-08-14,NA
US,2021-08-21,NA
US,2021-08-28,NA
US,2021-09-04,NA
US,2021-09-11,NA
US,2021-09-18,NA
US,2021-09-25,NA
US,2021-10-02,NA
US,2021-10-09,NA
US,2021-10-16,368
US,2021-10-23,NA
US,2021-10-30,361
US,2021-11-06,410
US,2021-11-13,499
US,2021-11-20,521
US,2021-11-27,643
US,2021-12-04,1013
US,2021-12-11,1223
US,2021-12-18,1475
US,2021-12-25,1981
US,2022-01-01,2771
US,2022-01-08,1992
US,2022-01-15,1651
US,2022-01-22,1134
US,2022-01-29,NA
US,2022-02-05,1137
US,2022-02-12,1256
US,2022-02-19,1573
US,2022-02-26,1666
US,2022-03-05,1942
US,2022-03-12,2247
US,2022-03-19,2878
US,2022-03-26,3008
US,2022-04-02,3182
US,2022-04-09,3331
US,2022-04-16,3415
US,2022-04-23,3646
US,2022-04-30,3251
US,2022-05-07,3226
US,2022-05-14,3300
US,2022-05-21,3170
US,2022-05-28,2800
US,2022-06-04,2759
US,2022-06-11,2224
US,2022-06-18,1861
US,2022-06-25,1432
US,2022-07-02,1133
US,2022-07-09,875
US,2022-07-16,841
US,2022-07-23,700
US,2022-07-30,610
US,2022-08-06,630
US,2022-08-13,562
US,2022-08-20,573
US,2022-08-27,595
US,2022-09-03,603
US,2022-09-10,623
US,2022-09-17,644
US,2022-09-24,742
US,2022-10-01,896
US,2022-10-08,1331
US,2022-10-15,1694
US,2022-10-22,2380
US,2022-10-29,4353
US,2022-11-05,6571
US,2022-11-12,8848
US,2022-11-19,11427
US,2022-11-26,19846
US,2022-12-03,26333
US,2022-12-10,23851
US,2022-12-17,21405
US,2022-12-24,19080
US,2022-12-31,19196
